Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1975-08,119.19,23,28.4,33.7,22.3,1.16,25.82
1975-09,142.03,20.4,26,31.6,19.8,1.06,22.96
1975-10,53.83,17,23.7,30.4,17.1,0.92,23.64
1975-11,0,12.7,19.7,26.6,11.8,1.33,21.52
1975-12,23,9.1,15.8,22.5,8.6,0.98,15.87
1976-01,14.5,7.5,14.3,21.2,7.1,1.05,15.03
1976-02,0,11.4,18.8,26.3,10.3,1.28,20.71
1976-03,17.3,15.8,21.4,26.9,14.9,1.58,18.57
1976-04,107.48,18.5,23.4,28.4,17.9,1.28,16.67
1976-05,35.33,19.1,24.6,30,18.9,1.22,20.05
1976-06,34.46,22.2,28.2,34.3,21.3,1.64,28.38
1976-07,211.25,22.5,27.2,31.9,22,0.62,21.07
1976-08,58.34,22.3,28.3,34.3,21.4,1.13,28.78
1976-09,110.12,22.2,27.6,33,21.3,1.7,25.28
1976-10,156.92,14,19.8,25.6,14.4,1.02,15.59
1976-11,97.5,10,15,19.9,10.5,0.66,10.34
1976-12,41.38,7.8,12.8,17.8,8,0.84,8.66
1977-01,40.24,6.2,11,15.8,6.5,0.49,7.86
1977-02,44.32,9.6,15.3,21.1,9.5,0.66,13.31
1977-03,2.22,13.8,20.2,26.6,13,1.33,18.78
1977-04,46.29,16.7,22.7,28.7,15.8,1.33,20.77
1977-05,33.79,21.8,26.6,31.5,20.9,1.71,20.19
1977-06,87.91,22.9,28.1,33.3,21.9,1.48,24.75
1977-07,17.09,23.4,29.3,35.1,21.8,2.07,30.63
1977-08,46.75,24.1,30.3,36.6,22.2,2.51,35.36
1977-09,97.65,23.2,29,34.8,22.3,1.67,29.17
1977-10,41.31,18.5,24.7,30.9,17.9,1.65,23.6
1977-11,12.36,14.2,20.8,27.4,14.2,1.34,19.38
1977-12,3.22,9.9,17,24,9.3,1.29,18.22
1978-01,71.63,6.2,11.6,17,6.3,0.79,10.2
1978-02,15.92,7,12.7,18.3,6.6,0.82,10.93
1978-03,0.49,11.7,19.3,27,10.1,1.57,23.04
1978-04,20.23,17.9,23.8,29.7,17.1,1.47,21.63
1978-05,20.65,22.3,27.9,33.5,21.1,2.05,25.8
1978-06,37.78,23.3,29.2,35.1,21.9,2.22,30.13
1978-07,13.57,24,30.4,36.7,21.6,2.9,36.4
1978-08,46.72,23.7,29.9,36.2,21.8,2.38,34.89
1978-09,149.17,23.1,27.7,32.2,22.3,1.44,21.72
1978-10,90.29,17.5,23.1,28.7,17.4,1.15,18.89
1978-11,10.18,15.5,20.3,25.1,15.5,1.14,14.24
1978-12,36.72,10.1,15.9,21.6,9.7,1.16,13.2
1979-01,28.78,6.9,12.5,18.1,6.3,0.91,10.83
1979-02,21.8,8.9,14.6,20.2,8.9,0.75,12.45
1979-03,6.31,15.3,20.8,26.4,13.4,1.99,18.44
1979-04,89.52,19.2,24.9,30.5,18.8,1.32,21.45
1979-05,36.56,20,25.8,31.5,19.1,2.08,23.09
1979-06,77.75,22.2,28,33.8,20.8,2.18,28.06
1979-07,30.43,24.5,30.6,36.6,22.3,3.4,36.65
1979-08,91.31,23.7,29.8,35.9,21.7,2.74,34.45
1979-09,101.38,20.4,26,31.6,19.2,2.11,25.2
1979-10,1.54,17.8,25.2,32.6,17.3,1.83,29.02
1979-11,8.59,12.1,18.6,25.2,10.3,2.44,19.56
1979-12,61.72,9.7,15.1,20.6,9.2,1.19,11.82
1980-01,7.83,10.3,16.6,22.8,10.6,1,14.02
1980-02,30.23,9.5,15.3,21.2,8.9,1.22,14.25
1980-03,2.57,14.3,20.8,27.3,12.7,1.88,21.56
1980-04,1.55,15.9,22.9,29.8,13.6,2.55,26.3
1980-05,96.85,22.3,27.7,33,21.7,1.88,24.39
1980-06,0.03,24.5,30.7,36.8,22,3.55,36.82
1980-07,7.72,24.6,31.5,38.4,21.5,4.04,44.43
1980-08,230.4,24.8,30.1,35.5,22.2,3.18,32.15
1980-09,78.53,23.5,29.5,35.5,21.8,2.74,33.68
1980-10,51.11,17.4,23.3,29.1,16,2.57,23.81
1980-11,61.3,10.5,16.6,22.6,10,1.28,16
1980-12,14.7,10,15.6,21.3,9.9,1.04,12.1
1981-01,75.06,8.5,14.1,19.7,7.7,1.02,12.34
1981-02,14.23,10.8,16.6,22.3,9.8,1.28,13.83
1981-03,50.86,14,19.9,25.7,11.9,1.45,19.65
1981-04,62.65,20.2,25,29.9,18.1,1.43,19.61
1981-05,155.75,21.2,26.5,31.7,20,1.57,21.3
1981-06,121.87,24,28.9,33.9,22.2,1.59,24.81
1981-07,42.5,24.1,29.8,35.6,21.5,2,32.68
1981-08,112.47,24.2,30.2,36.3,21.1,2.53,35.26
1981-09,12.99,22,28.1,34.1,19.6,2.25,29.95
1981-10,73.11,19.1,25,30.9,17.8,1.57,24.05
1981-11,0.11,14.1,21.2,28.2,13.9,1.04,22.44
1981-12,3.05,10.4,17.4,24.4,9.5,1.17,18.61
1982-01,2.18,9.6,16.3,23.1,7.8,1.59,17.93
1982-02,52.94,9.5,15.3,21.1,8.5,1.18,14.52
1982-03,2.89,15.1,21.1,27.1,14.4,1.17,19.78
1982-04,26.16,18.1,23.6,29,17.2,1.48,20.82
1982-05,160.55,21.8,26,30.3,19.2,1.82,18.5
1982-06,1.85,23.9,29.5,35.2,20.5,2.67,31.75
1982-07,0,24.2,30.5,36.8,19.9,3.06,38.64
1982-08,16.95,24,30.2,36.5,20.3,2.84,36.91
1982-09,15.74,22.3,28.8,35.4,18.7,3.06,35.3
1982-10,41.66,18.4,24.4,30.3,15.8,2.03,24.65
1982-11,27.52,14.1,20,26,12.4,1.38,18.95
1982-12,41.39,10.9,16.5,22.1,7.7,1.93,14.83
1983-01,14.32,9.2,14.5,19.7,7.4,0.75,11.93
1983-02,166.73,11,17.4,23.9,8.7,1.55,17.89
1983-03,24.12,13.3,20.2,27.1,10.3,1.45,23.52
1983-04,0,16,22.9,29.7,11.6,2.69,27.99
1983-05,32.17,21.6,26.4,31.1,19,2.29,21.1
1983-06,94.49,22.9,28.8,34.6,19.9,1.95,31.12
1983-07,80.9,24,29.2,34.5,21.1,2.42,28.19
1983-08,45.23,23.7,29.7,35.7,21,2.21,32.11
1983-09,119.93,22.4,28.1,33.9,19.5,2.11,29.86
1983-10,46.8,18.7,24.8,30.9,17,1.62,23.52
1983-11,27.32,14.9,21.6,28.2,12.5,2.08,21.59
1983-12,19.42,5.8,11.9,18,3.6,1.25,14.09
1984-01,126.52,7.3,11.9,16.5,5.5,1.02,8.98
1984-02,11.2,10.5,16.7,22.9,8.4,1.26,16.1
1984-03,3.62,15.5,21.7,28,11,2.8,24.13
1984-04,2.27,17.8,25.2,32.6,13.4,2.22,34.06
1984-05,81.45,20.7,26.5,32.2,17.8,1.5,26.5
1984-06,18.07,22.9,28.5,34,19.1,3.42,28.98
1984-07,26.01,23.2,29.4,35.5,19.7,1.87,33.42
1984-08,18.25,23.4,29.8,36.2,19.6,3.07,36.28
1984-09,141.86,21.7,26.3,30.8,18.9,2.03,20.35
1984-10,44.99,20.9,25.5,30.2,18.6,1.91,20.84
1984-11,5.01,13.9,19.9,25.8,11,2.01,18.18
1984-12,39.44,15.1,19.9,24.6,13.2,1.21,15.04
1985-01,34.61,6,11.5,17,4.4,0.77,11.09
1985-02,33.21,9.2,14.3,19.4,7.4,1.02,11.2
1985-03,25.1,16.8,21.7,26.5,14,1.78,18.13
1985-04,17.27,18.8,24.4,30,15.6,2.24,23.99
1985-05,109.4,21.7,27,32.3,19,1.96,24.72
1985-06,83.46,23.5,28.7,33.9,20,2.38,28.62
1985-07,35.76,23.6,29.2,34.8,19.9,2.75,30.55
1985-08,16.28,24.2,30.6,37.1,19.9,2.67,40.89
1985-09,92.34,23.4,29.3,35.2,20,2.25,33.63
1985-10,62.98,19.7,24.9,30,17,1.74,21.89
1985-11,9.13,16.9,22.4,27.9,14.9,1.39,20.17
1985-12,15.57,9.2,14.8,20.4,8.3,0.93,11.45
1986-01,14.29,8.8,15.7,22.6,8,0.47,14.71
1986-02,61.67,12,18.5,25.1,11,0.62,18.95
1986-03,2.62,14.2,21.3,28.3,11.2,1.94,23.81
1986-04,21.65,20.4,25.8,31.2,19.4,0.96,21.8
1986-05,99.51,21.8,26.8,31.8,20.3,1.37,22.42
1986-06,108.18,23.8,28.7,33.7,22,1.95,26.08
1986-07,8.1,24,30.2,36.4,20.8,2.73,39.21
1986-08,3.71,24.2,30.3,36.5,21.2,2.37,38.3
1986-09,49.15,24.2,29.7,35.2,22,1.98,33.29
1986-10,42.92,19,24.7,30.4,17.6,1.95,25.22
1986-11,48.76,13.9,19,24.2,14,0.69,14.78
1986-12,93.8,10.2,14.7,19.3,10.3,0.37,9.26
1987-01,60.24,8.6,14.5,20.4,8.4,0.43,12.99
1987-02,61.31,11.7,17.3,23,11.6,0.45,14.31
1987-03,19.3,11.9,18.2,24.4,10.7,0.79,18.34
1987-04,15.04,14.2,21.3,28.3,12.2,1.04,25.9
1987-05,112.47,21.4,26.5,31.5,20.2,0.88,21.06
1987-06,122.28,23.5,28.1,32.8,21.9,1.44,21.73
1987-07,45.1,23.8,29.4,35,21.3,2.15,30.27
1987-08,3.5,24.4,30.4,36.3,21.8,2.51,35.47
1987-09,77.51,22.9,28.9,34.9,20.4,2.96,32.3
1987-10,16.02,18,24.7,31.3,16.5,1.7,26.51
1987-11,34.29,13.1,19.8,26.4,14.5,0.08,18.19
1987-12,11.8,11.9,17.4,23,11.9,1.02,14.55
1988-01,72.9,7.3,12,16.7,6.3,1.07,9.45
1988-02,51.1,10.2,15.4,20.6,12.2,0,9.96
1988-03,11.39,13.4,19.7,26.1,12.3,1.35,19.06
1988-04,8.58,17.5,23.8,30.2,16.2,1.54,24.77
1988-05,17.47,20.5,26.2,31.8,18.9,2.05,26.07
1988-06,11.28,22.3,29,35.7,20.6,2.09,35.62
1988-07,71.7,24.1,30.8,37.6,22.4,1.83,39.88
1988-08,65.79,24.4,30,35.6,23.2,0.8,32.68
1988-09,144.22,22.1,27.6,33,21.9,0.56,24.77
1988-10,21.94,18.7,25,31.4,18.9,0.28,23.77
1988-11,1.85,15.6,22,28.5,14.4,1.18,22.33
1988-12,3.24,10.9,17.2,23.4,10.6,1.07,15.89
1989-01,14.19,13.3,18.4,23.4,13.6,0.66,13.5
1989-02,10.85,10.7,15.9,21.1,10.3,0.91,14.24
1989-03,0,12.7,20.3,28,10.6,1.89,26.02
1989-04,39.61,17.6,24,30.3,16.5,1.03,26.44
1989-05,0,23.4,28.5,33.7,21.3,1.88,26.55
1989-06,42.74,23.9,29.4,34.9,21.7,1.76,29.92
1989-07,33.69,23.7,29.9,36,21.2,2.15,35.68
1989-08,6.39,24.3,30,35.8,21.9,2.68,34.73
1989-09,2.07,21.4,27.6,33.9,18.2,3.49,33.85
1989-10,26.54,17.6,24.6,31.6,15.6,2.34,30.1
1989-11,6.55,15.6,21.2,26.8,13.5,1.6,19.73
1989-12,65.76,4.1,9.8,15.5,3.4,0.69,10.03
1990-01,7.27,12,17.6,23.2,10.5,1.43,16
1990-02,29.74,13.2,19,24.7,11.9,1.05,18.11
1990-03,17.64,15.7,21.3,26.9,14.2,1.34,20.08
1990-04,39.37,19.4,24.4,29.4,18.5,1.53,20.97
1990-05,89.81,22.6,27.5,32.5,21.2,1.86,25.13
1990-06,13,24.5,30.3,36.1,22.1,2.59,34.24
1990-07,4.52,23.8,29.4,35,21.7,2.26,31.6
1990-08,43.04,24.2,30.5,36.8,22,2.02,36.75
1990-09,131.31,22.7,28,33.2,21.7,1.56,25.75
1990-10,6.95,17.7,24.5,31.4,16.3,1.55,27.88
1990-11,51.63,15.3,21.3,27.4,15.8,0.63,18.99
1990-12,6.94,9.5,16.3,23.1,8.3,1.24,18.19
1991-01,14.79,8.6,13.4,18.1,8.9,0.57,9.05
1991-02,69.41,11.3,17.7,24.1,10.5,1.14,17.31
1991-03,10.19,16.2,23.5,30.9,12.2,3.02,31.55
1991-04,47.78,21,26,31,19.8,1.04,22.25
1991-05,105.75,22.7,27.6,32.5,21.4,1.6,23.75
1991-06,95.92,24.4,29.6,34.9,21.9,2.6,30.94
1991-07,34.36,24.1,29,33.9,22,1.33,27.42
1991-08,16.54,24.4,30.9,37.3,21.3,2.65,41.81
1991-09,85.89,21.4,26.5,31.6,20.1,1.45,23.32
1991-10,68.03,19.4,25.7,31.9,18.1,1.49,27.12
1991-11,8.69,11.6,16.9,22.2,9.8,1.5,14.05
1991-12,73.96,13,17.1,21.2,12.2,0.86,9.65
1992-01,79.18,9.6,13.4,17.2,9,0.57,7.39
1992-02,27.85,12.9,18.1,23.2,11.8,0.91,13.84
1992-03,5.48,15.6,21.5,27.4,14.3,1.21,20.59
1992-04,129.96,17.2,22.5,27.8,16.5,1.03,18.46
1992-05,211.97,20.1,24.6,29.2,19.3,0.85,17.3
1992-06,10.51,23.7,29.4,35.2,21.9,1.76,31.44
1992-07,16.75,24.3,30.2,36,21.3,2.54,36.04
1992-08,21.35,23.5,29.5,35.5,20.6,2.46,36.02
1992-09,108.17,23,28.5,33.9,20.6,2.31,30.05
1992-10,43.78,18.2,24.2,30.3,16.8,1.75,24.08
1992-11,48.58,12.3,18.1,23.8,11.3,1.16,15.31
1992-12,11.81,12.3,17,21.8,12.6,0.52,11.06
1993-01,12.11,10.1,15.2,20.3,9.8,0.89,11.03
1993-02,23.86,12.4,17.8,23.1,11.5,1.18,15.3
1993-03,50.18,14.3,20.3,26.2,13.2,0.93,19.66
1993-04,8.28,16.8,23.3,29.7,14.9,2.11,24.44
1993-05,107.72,20,25.7,31.5,18.7,1.74,24.09
1993-06,243.52,24,28.3,32.6,22.1,2.19,22.11
1993-07,0,24.4,30.1,35.7,21.5,2.47,34.58
1993-08,11.65,24.1,30.5,36.9,20.8,2.78,40.47
1993-09,87.89,22.5,28.5,34.6,20.4,2.18,32.19
1993-10,32.48,18.1,24.6,31.1,16,2.15,27.91
1993-11,30.72,12.5,18.1,23.7,11,1.26,14.81
1993-12,41.22,11.6,17.3,23,10.1,1.27,15.79
1994-01,38.1,10.6,16.4,22.1,9.7,0.97,13.37
1994-02,7.98,11.7,17.4,23,10.8,1.16,14.92
1994-03,29.46,15,20.9,26.8,13.1,1.74,19.64
1994-04,7.6,18.5,23.9,29.3,17.4,1.74,19.87
1994-05,62.03,21.8,26.7,31.6,20,1.94,22.23
1994-06,99.35,24.3,29.9,35.4,22.1,1.91,32.35
1994-07,8.27,24.8,31.1,37.4,20.9,3.35,41.42
1994-08,32.45,24.1,30,35.8,21.4,2.6,35.71
1994-09,81.33,21.2,27.2,33.2,19.2,2.02,28.45
1994-10,60.49,19.7,24.9,30.1,18.4,1.07,22.34
1994-11,1.56,18.4,23.9,29.4,16.4,1.82,22.38
1994-12,53.55,13,18,22.9,13.2,0.59,11.61
1995-01,10.48,9.4,15.4,21.4,9.2,0.57,13.99
1995-02,1.97,11.9,18.9,25.8,11,0.77,21.31
1995-03,37.83,14.1,19.6,25.1,12.4,1.33,18.38
1995-04,13.93,17.9,24,30,16.1,1.64,24.82
1995-05,8.67,23.3,28.4,33.5,21.2,2.35,25.75
1995-06,48.68,23.2,28.8,34.4,20.4,2.44,31.08
1995-07,13.81,24.7,30.8,36.9,21.6,2.54,38.86
1995-08,85.02,24.6,29.5,34.5,22.7,1.78,26.25
1995-09,66.68,22.6,28.6,34.7,21,1.8,31.52
1995-10,86.27,18.1,24.1,30.2,17.1,1.04,23.34
1995-11,32.26,13.9,19.3,24.6,13.8,0.73,14.5
1995-12,39.1,12.2,16.8,21.3,11.4,0.92,12.24
1996-01,0,8.5,16.1,23.6,8.2,0.74,18.5
1996-02,0.5,11.4,18.3,25.2,9.1,1.32,22.83
1996-03,0,11.4,18.1,24.9,8.1,2.08,22.18
1996-04,25.16,16.3,23.5,30.7,14,1.84,29.37
1996-05,17.7,23.3,28.4,33.6,20.3,2.84,28.32
1996-06,46.11,24.3,30.2,36.1,20.9,2.94,36.74
1996-07,0,25.6,31.5,37.3,21.5,4.01,39.4
1996-08,67.64,24.4,29.8,35.2,21.5,2.34,33.55
1996-09,72.93,23.4,29,34.5,21.6,1.35,30.5
1996-10,64.02,19,24.6,30.2,18.2,1.05,21.73
1996-11,3.7,14.5,20.7,26.9,13.7,1.11,18.57
1996-12,1.14,11,17.3,23.6,10.2,0.7,14.68
1997-01,3.84,8.8,14,19.2,6.9,1.02,13.2
1997-02,15.63,11.4,17.1,22.9,10.8,0.7,14.77
1997-03,150.45,15.6,21.2,26.8,15.3,0.65,16.94
1997-04,103.18,15.9,21,26,15.5,0.57,14.87
1997-05,90.19,20.4,25.9,31.3,19.4,0.72,21.41
1997-06,45.4,23.5,29,34.4,21.1,1.9,28.74
1997-07,0,24.7,31,37.3,21.1,2.28,40.56
1997-08,0,25,31.4,37.8,21,3.34,42.53
1997-09,23.09,23,29.2,35.4,20.7,1.8,34.62
1997-10,154.44,18.8,24,29.2,17.2,0.88,20.39
1997-11,37.52,13.7,18.4,23.1,13,0.68,12.61
1997-12,10.39,8.2,15.1,22.1,6.9,1.05,15.85
1998-01,12.85,12.1,18.6,25.2,11.9,0.47,16.7
1998-02,68.74,11.4,18.2,25,10.9,0.64,18.93
1998-03,12.87,14.4,20.1,25.8,12.1,1.57,18.63
1998-04,0,16.8,23.5,30.3,13.9,1.92,27.4
1998-05,0,22.2,28.5,34.7,20.1,1.58,32.12
1998-06,0.89,25.9,31.6,37.3,22.5,3.18,38.86
1998-07,0,25.7,31.9,38.2,21.8,3.33,42.56
1998-08,29.75,25.3,31.5,37.6,22.1,3.19,39.92
1998-09,246.34,24.1,28.6,33.1,22.6,0.9,22.75
1998-10,81.22,19.6,24.6,29.7,19.6,0.18,17.77
1998-11,41.64,17.3,21.4,25.6,17.4,0.33,11.42
1998-12,14.55,10.4,15.9,21.5,10.8,0.51,13.19
1999-01,0,10.6,17.9,25.1,10.4,0.64,20.24
1999-02,0,14.7,21.2,27.7,13.1,1.14,21.31
1999-03,51.16,16.4,22.6,28.7,14.3,1.69,22.88
1999-04,0.49,20.4,26.2,31.9,18.5,1.66,25.08
1999-05,22.02,22.3,28.2,34.1,20.4,1.79,30.73
1999-06,62.14,24.6,30.1,35.5,22.1,2.31,32.58
1999-07,93.63,24.1,29.3,34.6,22,1.86,28.2
1999-08,88.67,24.4,30.6,36.9,21.4,2.48,39
1999-09,77.41,21.9,27.8,33.6,20.1,1.75,28.25
1999-10,37.01,16.9,23.7,30.6,15.5,1.16,26.95
1999-11,0,13.8,20.9,28,12.4,1.33,23.65
1999-12,21.15,9.5,16,22.5,7.2,1.65,16.61
2000-01,0.57,12.2,18.5,24.8,11.1,0.94,18.21
2000-02,18.89,15,21,27,13.8,1,21.01
2000-03,38.09,17.9,23.7,29.4,16.3,1.37,22.89
2000-04,11.72,18.5,24.7,30.9,16.6,1.45,25.62
2000-05,0.68,23.3,28.7,34.2,20.9,2.24,29.54
2000-06,79.47,23.9,29,34.1,21.3,1.84,28.31
2000-07,0,24.3,31,37.8,20.2,2.92,44.45
2000-08,49.74,23.9,30.1,36.3,21.2,2.04,36.17
2000-09,36.1,21.9,28.7,35.4,18.9,2.69,36.32
2000-10,60.24,18.4,23.6,28.8,18.1,0.46,19.62
2000-11,32.48,13.8,19.5,25.1,13.5,0.89,16.01
2000-12,19.19,7.2,12.9,18.6,8,0.4,9.77
2001-01,12.59,8.8,14.3,19.9,9.5,0.35,10.6
2001-02,37.66,13.7,19,24.3,14,0.55,14.63
2001-03,7.82,12.7,19.1,25.5,12.6,0.78,18.46
2001-04,8.53,20.3,25.7,31.1,19.2,1.52,23.37
2001-05,15.92,21.5,27.3,33.2,19.7,1.43,28.41
2001-06,71.18,24.2,30.3,36.5,21.2,2.13,37.35
2001-07,38.73,24.5,30.4,36.2,21.2,2.14,37.13
2001-08,41.31,24.3,30.4,36.5,22,2.23,37.78
2001-09,168.83,22.3,27.7,33.1,21.3,1.36,25.02
2001-10,4.32,18,24.7,31.3,16.9,1.73,26.71
2001-11,24.09,15.3,21.1,26.8,14.7,0.93,19.56
2001-12,30.04,11,17.1,23.3,11,0.79,14.43
2002-01,1.28,10.3,16.7,23.1,9.5,0.97,16.57
2002-02,6.1,9.2,15.6,22,7,1.58,17.03
2002-03,4.09,14.6,20.6,26.7,12.1,2.09,21.59
2002-04,9.09,20.7,26.2,31.7,18.8,1.4,28.24
2002-05,30.11,22.5,28.2,34,19.5,3.1,31.43
2002-06,42.05,23.5,29.8,36.1,21.5,2.32,35.68
2002-07,25.26,24.5,30,35.4,21.6,2.07,32.11
2002-08,29.67,25.1,31.3,37.5,21.9,2.42,40.85
2002-09,170.36,22.4,27.9,33.5,21.4,1.19,27.01
2002-10,184.28,21.1,25.8,30.5,20.6,0.82,19.01
2002-11,98.4,12.1,17.8,23.5,12.1,0.64,14.64
2002-12,1,10.6,16.7,22.8,10.4,0.89,15.2
2003-01,19.51,8.2,13.8,19.4,7.8,0.44,12.48
2003-02,29.63,10.6,16.3,21.9,11.4,0.32,13.1
2003-03,70.08,14.1,19.8,25.6,14,0.47,15.51
2003-04,62.68,18.5,23.9,29.3,17.1,1.52,21.06
2003-05,6.92,23.8,29.3,34.8,21.5,2.13,30.35
2003-06,48.15,24.8,30.7,36.5,22.1,2.71,35.45
2003-07,39.61,24.5,30,35.5,22.3,2.53,33.55
2003-08,102.88,24.6,30.6,36.5,21.3,2.7,38.36
2003-09,240.31,22.9,27.7,32.5,21.8,1.71,23.76
2003-10,185.06,18.8,24.3,29.7,18.7,0.77,19.36
2003-11,37.35,15.5,21.3,27.1,14.9,0.7,17.35
2003-12,0,8.6,16,23.5,8,0.92,17.61
2004-01,47.95,10.9,16.2,21.5,10.6,0.73,12.43
2004-02,17.29,10.1,16.3,22.5,9.8,0.72,16.29
2004-03,75.92,17.4,22.4,27.5,16.3,0.96,17.95
2004-04,100.41,18.2,23.1,28.1,17.5,0.82,16.79
2004-05,40.82,20.7,26,31.2,20,0.91,21.35
2004-06,91.07,24.2,29.4,34.7,22.5,1.15,29.56
2004-07,6.54,24.2,30.1,35.9,22.2,1.7,35.26
2004-08,57.26,24.2,30.5,36.8,21.6,2.47,39.26
2004-09,120.02,22.8,28,33.3,21.7,1.17,26.08
2004-10,19.6,21.8,27.4,33,21.1,0.95,26.25
2004-11,5.89,14.5,21.4,28.2,14.4,1.03,22.33
2004-12,26.15,8.9,15.2,21.5,8,0.78,15.73
2005-01,26.02,12.3,18,23.7,11.9,0.56,14.56
2005-02,40.06,13.6,18.1,22.7,12.4,0.68,13.69
2005-03,2.66,14.1,21,27.9,12.5,1.06,24.47
2005-04,0.14,17,23.9,30.8,13.5,2.11,29.54
2005-05,69.35,20.9,26.6,32.3,18.5,1.87,28.75
2005-06,15.26,24.1,30.1,36,20.7,3.21,36.72
2005-07,213.68,24.9,30.6,36.2,21.6,3.01,36.43
2005-08,53.94,24.7,30.5,36.4,21.5,2.79,36.29
2005-09,45.89,24,30,36.1,20.8,2.93,37.36
2005-10,36.36,19,25.2,31.4,16.8,2.17,27.39
2005-11,18.74,14.1,21.2,28.3,11.5,1.59,25.49
2005-12,15.52,9.7,15.8,21.8,8.4,1.24,15.64
2006-01,0.48,11.1,18.1,25.2,8.5,1.55,21.84
2006-02,2.96,9.7,17.3,24.8,8,1.6,21.9
2006-03,12.1,17.4,23.2,29.1,14.3,2.26,24.68
2006-04,3.12,20.9,26.9,32.9,17.5,2.63,30.77
2006-05,26.05,21.8,28.1,34.4,19.3,1.9,33.46
2006-06,31.89,23.5,29.6,35.7,19.5,3.79,38.47
2006-07,113.44,24.4,30,35.7,21.1,3.35,35.63
2006-08,64.7,25.2,30.9,36.6,21.3,4,37.78
2006-09,367.08,23,28.4,33.8,20.2,3.18,29.92
2006-10,35.38,20.4,25.6,30.7,18.5,2.5,21.35
2006-11,3.19,14.6,21.3,27.9,13.1,1.55,21.79
2006-12,61.35,10.4,15.9,21.4,9.9,1,11.05
2007-01,70.34,8.4,13.2,18,7.9,0.65,9.21
2007-02,2.65,10.8,16.9,23,10,0.75,16.52
2007-03,8.09,17.2,22.7,28.1,15.4,1.19,20.02
2007-04,17.85,17.1,23,28.8,15.3,1.34,22.75
2007-05,54.75,21.4,27,32.5,19.2,2.44,27.35
2007-06,42.15,24.5,30,35.5,21.4,3.26,34.52
2007-07,380.85,24.7,29.4,34.2,22.5,2.1,24.36
2007-08,98.49,24.6,29.7,34.8,22.4,2.32,29.12
2007-09,52.17,23.3,28.5,33.8,21.8,1.85,27
2007-10,34.05,18.4,25.3,32.2,16.2,1.89,29.09
2007-11,7.96,14.6,20.8,27,13.7,1.36,22.15
2007-12,0,12.1,18.9,25.6,10.3,2.27,20.8
2008-01,40.52,9.4,15.2,21.1,8.2,0.73,14.51
2008-02,0.02,13.6,20.7,27.7,11.6,1.97,24.13
2008-03,0.4,14.2,21.7,29.1,11.1,2.6,27.8
2008-04,38.47,18.8,25.1,31.4,15.5,3.22,28.28
2008-05,8.38,23.3,28.8,34.3,20.3,3.14,31.37
2008-06,5.42,24.4,30.4,36.3,20.4,3.74,39.17
2008-07,323.89,23.9,28.5,33.1,21.4,2.09,26.03
2008-08,187.12,24.8,29.6,34.5,22.4,1.94,27.45
2008-09,117.12,21.8,26.9,32.1,19.6,1.75,24.87
2008-10,32.26,17.6,24,30.4,16.1,1.25,25.53
2008-11,3.17,14,20.3,26.7,13.2,0.87,19.51
2008-12,8.96,9.9,16.5,23,8.4,1.3,16.48
2009-01,0.2,10.4,17.6,24.7,8.2,1.27,19.33
2009-02,13.02,13.5,20.7,27.8,11.6,1.41,24.53
2009-03,13.38,14.9,21.6,28.3,11.8,2.17,26.42
2009-04,4.65,18.7,25.4,32,14.4,3.2,32.28
2009-05,59.81,23,28.6,34.2,19.3,3.96,33.13
2009-06,48.05,24.9,30.5,36.1,21.1,4.15,36.86
2009-07,0.17,26.3,32.6,38.9,20.8,6.69,50.71
2009-08,21.4,25.6,32.2,38.7,20.3,5.71,49.97
2009-09,105.02,23.6,28.8,34,20.6,3.98,31.89
2009-10,79.59,20.6,26.2,31.7,17.9,3.71,26.89
2009-11,13.99,13.7,20.3,26.9,12,1.85,21.83
2009-12,184.15,9,13.6,18.3,8.1,1.33,9.95
2010-01,14.37,9.4,15.3,21.3,7.3,1.82,14.71
2010-02,81.26,8.6,14.2,19.9,7.7,0.98,12.49
2010-03,6.16,12.1,19.2,26.2,9.5,2.2,23.3
2010-04,131.63,18.9,24.3,29.6,16.4,2.41,22.72
2010-05,75.12,22.5,27.7,33,19.8,2.38,27.42
2010-06,122.85,24.5,29.9,35.3,22.3,2.18,30.79
2010-07,261.27,25,29.3,33.7,23,1.95,24.29
2010-08,0.01,25.1,30.8,36.6,22.1,2.47,36.58
2010-09,101.79,23.4,28.4,33.4,21.6,1.67,26.33
2010-10,0,17.9,24.9,31.9,15,2.17,31.93
2010-11,0,13.5,20.9,28.2,11.1,2.11,26.21
2010-12,1.75,10.3,17.1,24,7.7,1.9,20.04
2011-01,30.14,9.4,15.5,21.7,8.5,1.08,16.46
2011-02,1.22,10.8,17.2,23.6,9,1.55,19.78
2011-03,5.9,18,24,30,14.5,2.48,28.14
2011-04,0,20.7,27.1,33.6,16.8,3.4,33.42
2011-05,3.08,22.9,28.2,33.4,19.2,3.48,31.6
2011-06,111.95,24.3,30.2,36,20.4,3.31,37.71
2011-07,41.22,25,30.2,35.5,21.6,2.64,32.64
2011-08,10.68,25.7,32,38.2,21.3,4.11,44.49
2011-09,16.23,23.5,30.4,37.3,18.4,4.72,45.88
2011-10,16.8,18.1,25.3,32.5,14.5,3.51,33.44
2011-11,4.29,14.3,21.4,28.6,10.8,3.1,26.16
